SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2012027,176955,Consumer loans,5311.125,69745.5,72715.5,6975,69745.5,WEDNESDAY,11,Y,1,0.095323898,,,XAP,Approved,-528,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,18,middle,POS household with interest,365243,-497,13,-137,-132,0
1328007,125995,Consumer loans,12893.265,117211.5,117211.5,0,117211.5,WEDNESDAY,11,Y,1,0,,,XAP,Approved,-1315,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,10,low_normal,POS household with interest,365243,-1284,-1014,-1134,-1128,0
1345304,400510,Consumer loans,14258.34,127966.5,141480,0,127966.5,SUNDAY,9,Y,1,0,,,XAP,Refused,-271,XNA,HC,,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,12,middle,POS household with interest,,,,,,
1102153,222693,Consumer loans,11824.92,195223.5,228721.5,0,195223.5,MONDAY,12,Y,1,0,,,XAP,Approved,-1151,XNA,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,24,low_normal,POS household with interest,365243,-1120,-430,-430,-424,0
1869002,183093,Consumer loans,3910.095,39105,35194.5,3910.5,39105,TUESDAY,16,Y,1,0.108909091,,,XAP,Approved,-2810,Non-cash from your account,XAP,,New,Audio/Video,POS,XNA,Stone,980,Consumer electronics,10,low_normal,POS household with interest,365243,-2777,-2507,-2507,-2504,0
1059888,242114,Consumer loans,7948.845,176445,176445,0,176445,WEDNESDAY,12,Y,1,0,,,XAP,Approved,-506,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,126,Consumer electronics,24,low_action,POS household without interest,365243,-475,215,-325,-320,0
1670897,326092,Consumer loans,4915.215,40810.5,39906,4500,40810.5,WEDNESDAY,9,Y,1,0.110365921,,,XAP,Refused,-1888,Cash through the bank,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,28,Connectivity,12,high,POS mobile with interest,,,,,,
2689484,279693,Cash loans,4496.4,45000,45000,,45000,SATURDAY,11,Y,1,,,,XNA,Approved,-1283,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12,middle,Cash X-Sell: middle,365243,-1253,-923,-953,-945,0
1959135,428763,Cash loans,8295.75,67500,67500,0,67500,TUESDAY,17,Y,1,0,,,XNA,Approved,-2725,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,10,middle,Cash Street: middle,365243,-2695,-2425,-2485,-2482,0
2037163,289291,Consumer loans,2420.91,21276,20727,2128.5,21276,SUNDAY,11,Y,1,0.101425477,,,XAP,Approved,-2482,Cash through the bank,XAP,Children,Repeater,Computers,POS,XNA,Stone,24,Consumer electronics,10,middle,POS household with interest,365243,-2448,-2178,-2178,-2174,1
2076099,351715,Consumer loans,17254.44,92385,97263,0,92385,FRIDAY,7,Y,1,0,,,XAP,Approved,-786,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,6,low_normal,POS household without interest,365243,-754,-604,-604,-600,0
1435556,206556,Revolving loans,2250,45000,45000,,45000,SUNDAY,10,Y,1,,,,XAP,Approved,-331,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,Country-wide,150,Consumer electronics,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1410790,254462,Consumer loans,7440.705,68436,75663,0,68436,MONDAY,18,Y,1,0,,,XAP,Approved,-708,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,1588,Consumer electronics,12,middle,POS household with interest,365243,-677,-347,-347,-331,0
1012027,211634,Consumer loans,36374.58,389700,389700,0,389700,SATURDAY,9,Y,1,0,,,XAP,Approved,-394,Cash through the bank,XAP,,New,Clothing and Accessories,POS,XNA,Stone,106,Clothing,12,low_normal,POS industry with interest,365243,-353,-23,-83,-78,0
1406498,192718,Cash loans,15507.99,229500,262998,,229500,TUESDAY,14,Y,1,,,,XNA,Approved,-808,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,24,middle,Cash X-Sell: middle,365243,-778,-88,-328,-320,1
1303521,269906,Cash loans,,0,0,,,WEDNESDAY,9,Y,1,,,,XNA,Canceled,-358,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1680605,342646,Cash loans,,0,0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-347,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2026081,322356,Revolving loans,,0,0,,,SUNDAY,11,Y,1,,,,XAP,Canceled,-246,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2098328,253649,Revolving loans,4500,90000,90000,,90000,SUNDAY,11,Y,1,,,,XAP,Refused,-320,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
2378131,235278,Cash loans,13570.425,225000,254700,,225000,TUESDAY,15,Y,1,,,,XNA,Approved,-286,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,low_normal,Cash X-Sell: low,365243,-256,434,365243,365243,1
2490891,185175,Cash loans,21747.825,675000,790830,,675000,THURSDAY,11,Y,1,,,,XNA,Approved,-343,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,60,low_normal,Cash X-Sell: low,365243,-313,1457,-223,-221,1
1867878,341949,Cash loans,,0,0,,,WEDNESDAY,12,Y,1,,,,XNA,Refused,-316,XNA,HC,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),100,XNA,,XNA,Cash,,,,,,
1774902,330377,Consumer loans,16706.745,141745.5,151879.5,0,141745.5,SUNDAY,10,Y,1,0,,,XAP,Approved,-856,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,10,low_normal,POS household with interest,365243,-825,-555,-555,-541,0
2361897,335731,Consumer loans,18456.525,154782,149566.5,15480,154782,TUESDAY,13,Y,1,0.102147742,,,XAP,Approved,-1434,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,10,middle,POS household with interest,365243,-1403,-1133,-1133,-1128,0
1852319,216641,Consumer loans,8389.125,49495.5,42498,9000,49495.5,THURSDAY,12,Y,1,0.190333958,,,XAP,Approved,-1211,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,6,high,POS household with interest,365243,-1180,-1030,-1030,-1026,0
2094562,322912,Consumer loans,4548.24,38245.5,29844,13500,38245.5,WEDNESDAY,19,Y,1,0.339210208,,,XAP,Approved,-999,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,584,Consumer electronics,8,high,POS household with interest,365243,-967,-757,-847,-840,0
1175588,220029,Consumer loans,10574.28,80991,88119,0,80991,TUESDAY,18,Y,1,0,,,XAP,Approved,-697,Cash through the bank,XAP,Unaccompanied,Refreshed,Consumer Electronics,POS,XNA,Country-wide,584,Consumer electronics,10,middle,POS household with interest,365243,-664,-394,-394,-391,0
1508942,445623,Revolving loans,13500,0,270000,,,THURSDAY,20,Y,1,,,,XAP,Approved,-432,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Country-wide,584,Consumer electronics,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2520978,197808,Revolving loans,,0,0,,,WEDNESDAY,15,Y,1,,,,XAP,Canceled,-536,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),3,XNA,,XNA,Card Street,,,,,,
2025683,419395,Cash loans,18788.31,261000,288562.5,,261000,TUESDAY,10,Y,1,,,,XNA,Refused,-150,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,24,middle,Cash X-Sell: middle,,,,,,
1792679,388559,Revolving loans,9000,0,180000,,,SATURDAY,10,Y,1,,,,XAP,Approved,-199,XNA,XAP,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),3,XNA,0,XNA,Card X-Sell,-199,-152,365243,-90,-14,0
1354519,291465,Consumer loans,5714.235,31630.5,28471.5,4500,31630.5,SATURDAY,15,Y,1,0.148640768,,,XAP,Approved,-2558,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,56,Connectivity,6,low_normal,POS mobile with interest,365243,-2516,-2366,-2396,-2389,1
2257840,316674,Consumer loans,15919.155,170550,170550,0,170550,SATURDAY,12,Y,1,0,,,XAP,Approved,-272,XNA,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,200,Furniture,12,low_normal,POS industry with interest,365243,-232,98,365243,365243,0
2358606,178537,Cash loans,44634.96,522000,611577,,522000,FRIDAY,18,Y,1,,,,XNA,Refused,-64,Cash through the bank,XNA,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash Street: high,,,,,,
1663610,176423,Cash loans,,0,0,,,THURSDAY,17,Y,1,,,,XNA,Canceled,-196,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1559275,373895,Revolving loans,,0,0,,,WEDNESDAY,12,Y,1,,,,XAP,Canceled,-225,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2354943,401528,Cash loans,14139.36,67500,69727.5,,67500,MONDAY,15,Y,1,,,,Urgent needs,Approved,-410,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6,high,Cash Street: high,365243,-380,-230,-380,-375,1
1741837,452695,Cash loans,41051.745,945000,1054773,,945000,MONDAY,16,Y,1,,,,XNA,Refused,-590,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,,,,,,
1534091,389913,Cash loans,,0,0,,,MONDAY,14,Y,1,,,,XNA,Canceled,-369,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1302077,243381,Cash loans,12288.735,112500,119925,,112500,MONDAY,11,Y,1,,,,XNA,Approved,-773,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12,middle,Cash X-Sell: middle,365243,-743,-413,-413,-410,1
2128080,370877,Consumer loans,17284.23,88110,92763,0,88110,FRIDAY,17,Y,1,0,,,XAP,Approved,-143,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,520,Consumer electronics,6,middle,POS household with interest,365243,-113,37,365243,365243,1
1406558,195382,Consumer loans,5953.455,73735.65,58986,14749.65,73735.65,WEDNESDAY,20,Y,1,0.217855403,0.189136348,0.835095137,XAP,Approved,-391,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12,middle,POS mobile with interest,365243,-355,-25,-25,-23,0
2235945,241558,Consumer loans,14845.68,130707,130707,0,130707,TUESDAY,11,Y,1,0,,,XAP,Unused offer,-205,Cash through the bank,CLIENT,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,10,low_normal,POS mobile without interest,,,,,,
1137111,421584,Consumer loans,4213.71,44986.5,48379.5,2250,44986.5,WEDNESDAY,10,Y,1,0.048399738,,,XAP,Approved,-1980,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,648,Consumer electronics,16,middle,POS household with interest,365243,-1949,-1499,-1529,-1521,0
1367838,355030,Consumer loans,2321.505,21591,21357,2160,21591,SUNDAY,11,Y,1,0.100031312,,,XAP,Approved,-2452,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,398,Consumer electronics,12,high,POS household with interest,365243,-2421,-2091,-2091,-2060,1
1547944,349694,Consumer loans,3502.755,27180,28386,1350,27180,WEDNESDAY,5,Y,1,0.0494442,,,XAP,Approved,-2006,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-1975,-1645,-1705,-1701,0
1684343,443177,Consumer loans,5769.09,51930,57415.5,0,51930,WEDNESDAY,15,Y,1,0,,,XAP,Approved,-1065,Cash through the bank,XAP,Family,Refreshed,Sport and Leisure,POS,XNA,Regional / Local,264,Consumer electronics,12,middle,POS household with interest,365243,-1034,-704,-734,-725,0
1232351,182994,Consumer loans,9478.71,96435,95958,9643.5,96435,SUNDAY,10,Y,1,0.099455483,,,XAP,Approved,-180,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,264,Consumer electronics,12,low_normal,POS household with interest,365243,-150,180,365243,365243,1
1307385,394071,Consumer loans,3446.82,16087.5,18972,0,16087.5,TUESDAY,15,Y,1,0,,,XAP,Approved,-595,Cash through the bank,XAP,,New,Auto Accessories,POS,XNA,Stone,22,Auto technology,6,middle,POS other with interest,365243,-564,-414,-504,-499,0
2774531,429168,Consumer loans,6523.65,26176.5,31095,0,26176.5,SUNDAY,14,Y,1,0,,,XAP,Approved,-1014,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,34,Connectivity,6,high,POS mobile with interest,365243,-983,-833,-833,-823,0
2102321,295452,Consumer loans,4771.395,58347,67014,0,58347,TUESDAY,11,Y,1,0,,,XAP,Approved,-2432,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,479,Furniture,18,middle,POS industry with interest,365243,-2399,-1889,-1889,-1482,1
1562324,166398,Consumer loans,10108.8,78750,54000,24750,78750,THURSDAY,12,Y,1,0.342285714,,,XAP,Approved,-1184,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,102,Furniture,6,middle,POS industry with interest,365243,-1145,-995,-995,-985,0
2811857,300874,Consumer loans,11580.885,91260,82134,9126,91260,SUNDAY,10,Y,1,0.108909091,,,XAP,Refused,-2323,XNA,LIMIT,Unaccompanied,Repeater,Audio/Video,POS,XNA,Stone,19,Consumer electronics,8,middle,POS household with interest,,,,,,
1075993,192205,Consumer loans,22976.28,129510,112662,22500,129510,WEDNESDAY,9,Y,1,0.181297594,,,XAP,Approved,-582,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,24,Connectivity,6,high,POS mobile with interest,365243,-508,-358,-388,-382,0
2063081,434080,Consumer loans,2929.77,24705,24435,2470.5,24705,MONDAY,15,Y,1,0.100001825,,,XAP,Approved,-1723,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,13,Connectivity,12,high,POS mobile with interest,365243,-1671,-1341,-1341,-1332,0
2015156,224353,Consumer loans,3279.375,34861.5,31198.5,6975,34861.5,SUNDAY,10,Y,1,0.198996924,,,XAP,Approved,-439,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,13,Connectivity,12,middle,POS mobile with interest,365243,-408,-78,-318,-313,0
1058805,436387,Consumer loans,22592.745,225954,203355,22599,225954,MONDAY,10,Y,1,0.108926443,,,XAP,Approved,-2755,XNA,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,2000,Consumer electronics,10,low_normal,POS household without interest,365243,-2724,-2454,-2454,-2448,0
1351799,390249,Cash loans,,0,0,,,FRIDAY,15,Y,1,,,,XNA,Canceled,-272,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1772640,258452,Cash loans,19151.1,450000,533160,,450000,MONDAY,16,Y,1,,,,XNA,Approved,-169,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-139,1271,365243,365243,1
2669330,171552,Cash loans,,0,0,,,FRIDAY,14,Y,1,,,,XNA,Canceled,-294,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1016180,216194,Cash loans,,0,0,,,SATURDAY,10,Y,1,,,,XNA,Canceled,-303,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1951014,351499,Cash loans,10376.55,103500,130473,,103500,SUNDAY,12,Y,1,,,,Urgent needs,Refused,-138,Cash through the bank,HC,Children,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,middle,Cash Street: middle,,,,,,
1807981,113389,Cash loans,,0,0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-535,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2717743,287118,Consumer loans,2715.795,18000,13500,4500,18000,WEDNESDAY,6,Y,1,0.272272727,,,XAP,Approved,-763,Cash through the bank,XAP,Unaccompanied,Repeater,Auto Accessories,POS,XNA,Stone,250,Industry,6,high,POS industry with interest,365243,-730,-580,-610,-605,0
2370339,146080,Consumer loans,24869.25,213093,235660.5,21312,213093,SATURDAY,11,Y,1,0.090323694,,,XAP,Approved,-545,XNA,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,1400,Consumer electronics,12,middle,POS household with interest,365243,-513,-183,-183,-180,0
2448988,430521,Consumer loans,5205.735,43672.5,48285,0,43672.5,FRIDAY,11,Y,1,0,,,XAP,Approved,-1053,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1400,Consumer electronics,12,middle,POS household with interest,365243,-1022,-692,-692,-687,0
1936738,421999,Consumer loans,4853.655,42196.5,41724,4230,42196.5,MONDAY,15,Y,1,0.100249261,,,XAP,Approved,-1516,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Country-wide,1400,Consumer electronics,12,high,POS household with interest,365243,-1485,-1155,-1185,-1181,0
1910663,404652,Consumer loans,19275.705,153427.5,164398.5,0,153427.5,SUNDAY,13,Y,1,0,,,XAP,Approved,-789,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,1400,Consumer electronics,10,middle,POS household with interest,365243,-758,-488,-488,-481,0
1579790,402384,Cash loans,29433.735,697500,769315.5,,697500,TUESDAY,18,Y,1,,,,Repairs,Refused,-367,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,,,,,,
1982074,253071,Cash loans,,0,0,,,WEDNESDAY,14,Y,1,,,,XNA,Refused,-21,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2469251,253071,Cash loans,,0,0,,,MONDAY,14,Y,1,,,,XNA,Refused,-268,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2389121,312296,Cash loans,,0,0,,,THURSDAY,16,Y,1,,,,XNA,Refused,-315,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1272148,251465,Cash loans,,0,0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-174,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2798625,377724,Cash loans,,0,0,,,MONDAY,9,Y,1,,,,XNA,Canceled,-168,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2602156,377724,Cash loans,,0,0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-283,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2770803,109240,Cash loans,35761.59,679500,840951,,679500,THURSDAY,10,Y,1,,,,XNA,Refused,-75,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,,,,,,
2186102,247142,Cash loans,,0,0,,,TUESDAY,9,Y,1,,,,XNA,Canceled,-111,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1514757,186039,Cash loans,11199.375,180000,251280,,180000,FRIDAY,11,Y,1,,,,XNA,Approved,-239,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,365243,-209,841,365243,365243,1
1254799,324583,Cash loans,9391.59,45000,51750,,45000,TUESDAY,11,Y,1,,,,XNA,Approved,-500,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,low_normal,Cash X-Sell: low,365243,-470,-320,-320,-313,1
1600866,228239,Consumer loans,12853.53,128529,115672.5,12856.5,128529,SATURDAY,8,Y,1,0.108939596,,,XAP,Refused,-727,Cash through the bank,HC,,Refreshed,Construction Materials,POS,XNA,Regional / Local,11,Construction,10,low_normal,POS industry with interest,,,,,,
2817449,312588,Consumer loans,22028.265,205569,198238.5,20560.5,205569,TUESDAY,5,Y,1,0.102341664,,,XAP,Approved,-428,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Regional / Local,11,Construction,10,low_normal,POS industry with interest,365243,-397,-127,-127,-122,0
1717377,281550,Cash loans,40516.83,585000,631332,,585000,FRIDAY,14,Y,1,,,,XNA,Approved,-652,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-622,68,-502,-477,1
2282662,441374,Cash loans,,0,0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-172,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1254806,220437,Revolving loans,2250,45000,45000,,45000,WEDNESDAY,18,Y,1,,,,XAP,Approved,-389,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,365243,365243,365243,365243,365243,0
2311798,238348,Consumer loans,17904.96,166770,163368,16677,166770,FRIDAY,18,Y,1,0.100879053,,,XAP,Refused,-1771,Cash through the bank,LIMIT,"Spouse, partner",Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,12,high,POS household with interest,,,,,,
1009589,360472,Consumer loans,13096.62,125865,124492.5,12586.5,125865,SATURDAY,12,Y,1,0.099999582,,,XAP,Approved,-2420,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,1000,Consumer electronics,12,middle,POS household with interest,365243,-2388,-2058,-2058,-2055,0
1709486,234211,Revolving loans,11250,225000,225000,,225000,FRIDAY,12,Y,1,,,,XAP,Refused,-490,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
1652044,209229,Consumer loans,3410.64,34110,30699,3411,34110,THURSDAY,15,Y,1,0.108909091,,,XAP,Approved,-2483,XNA,XAP,,New,Photo / Cinema Equipment,POS,XNA,Stone,161,Connectivity,10,low_normal,POS mobile with interest,365243,-2438,-2168,-2168,-1129,0
2345354,244403,Consumer loans,7121.025,61020,61020,0,61020,MONDAY,15,Y,1,0,,,XAP,Approved,-2758,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,18,Connectivity,12,high,POS mobile with interest,365243,-2727,-2397,-2397,-2395,0
1572085,312065,Cash loans,35071.2,360000,360000,,360000,TUESDAY,20,Y,1,,,,XNA,Approved,-175,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-145,185,365243,365243,0
1191144,294529,Cash loans,,0,0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-255,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2003607,171205,Revolving loans,,0,0,,,THURSDAY,15,Y,1,,,,XAP,Canceled,-399,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1018687,241148,Revolving loans,38250,765000,765000,,765000,WEDNESDAY,17,Y,1,,,,XAP,Refused,-555,XNA,SCOFR,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1191251,333606,Cash loans,36600.975,315000,399051,,315000,SATURDAY,15,Y,1,,,,XNA,Refused,-549,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,,,,,,
2304371,344469,Cash loans,32216.58,360000,461754,,360000,FRIDAY,13,Y,1,,,,XNA,Approved,-762,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,365243,-732,-42,-252,-249,1
1895630,139389,Revolving loans,45000,0,900000,,,MONDAY,14,Y,1,,,,XAP,Approved,-731,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-690,-658,365243,-385,365243,0
1514181,415459,Cash loans,17559.99,522000,625356,,522000,MONDAY,10,Y,1,,,,XNA,Approved,-243,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-213,1557,365243,365243,1
